Rowid,Timestamp,Anonymized Vehicle number,Vehicle type,Number of axles,Tollplaza id,Tollplaza code,Type of Payment code,Vehicle Code
8617,Sun Aug  1 08:40:13 2021,305185,car,2,4969,PCBBB9730,8617 Sun Aug  1,08:40:13 2021 305185
8618,Fri Jul 30 00:11:57 2021,9253449,van,2,4656,PC63844BC,8618 Fri Jul 30,00:11:57 2021 925344
8619,Fri Aug 13 00:08:12 2021,9043086,car,2,4953,PC1E2B07E,8619 Fri Aug 13,00:08:12 2021 904308
8620,Mon Aug 16 03:05:09 2021,3856647,car,2,4400,PC3BD7D63,8620 Mon Aug 16,03:05:09 2021 385664
8621,Wed Aug 18 02:07:34 2021,9720589,car,2,4052,PC25E70B7,8621 Wed Aug 18,02:07:34 2021 972058
8622,Fri Jul 30 23:53:23 2021,3121390,van,2,4078,PC8473A64,8622 Fri Jul 30,23:53:23 2021 312139
8623,Sat Jul 31 12:47:00 2021,7712166,truck,4,4882,PC8616CD8,8623 Sat Jul 31,12:47:00 2021 771216
8624,Wed Aug  4 14:52:45 2021,9406695,car,2,4250,PCC695DB0,8624 Wed Aug  4,14:52:45 2021 940669
8625,Fri Aug  6 12:47:56 2021,8509476,car,2,4379,PC87C8BC4,8625 Fri Aug  6,12:47:56 2021 850947
8626,Wed Aug 11 07:23:34 2021,2834435,car,2,4818,PCF243BF3,8626 Wed Aug 11,07:23:34 2021 283443
8627,Fri Aug 20 08:53:25 2021,3833539,car,2,4982,PC384779E,8627 Fri Aug 20,08:53:25 2021 383353
8628,Mon Aug 16 22:34:15 2021,5927895,truck,4,4650,PC544AE70,8628 Mon Aug 16,22:34:15 2021 592789
8629,Fri Jul 30 22:55:30 2021,7756946,car,2,4228,PC4F78F1B,8629 Fri Jul 30,22:55:30 2021 775694
8630,Wed Aug 11 21:31:35 2021,9820140,truck,4,4088,PC14008D5,8630 Wed Aug 11,21:31:35 2021 982014
8631,Thu Aug  5 18:01:55 2021,4600511,truck,4,4886,PC4D892D7,8631 Thu Aug  5,18:01:55 2021 460051
8632,Fri Aug 13 23:00:52 2021,6211488,car,2,4698,PC8BCEB19,8632 Fri Aug 13,23:00:52 2021 621148
8633,Mon Aug  9 06:19:05 2021,1233609,truck,4,4837,PCA10FFA0,8633 Mon Aug  9,06:19:05 2021 123360
8634,Mon Aug 16 16:53:48 2021,17385,van,2,4154,PC2C2EF9E,8634 Mon Aug 16,16:53:48 2021 17385
8635,Mon Aug  9 23:31:24 2021,2558367,car,2,4784,PCDB42B34,8635 Mon Aug  9,23:31:24 2021 255836
8636,Fri Aug  6 21:47:37 2021,5120922,car,2,4947,PCE4A44BE,8636 Fri Aug  6,21:47:37 2021 512092
8637,Thu Jul 29 14:44:17 2021,4029806,van,2,4220,PC02FEF7D,8637 Thu Jul 29,14:44:17 2021 402980
8638,Tue Aug 17 19:32:21 2021,8053594,car,2,4398,PCE60D320,8638 Tue Aug 17,19:32:21 2021 805359
8639,Sat Aug 14 19:46:26 2021,1907405,car,2,4667,PCD540B2F,8639 Sat Aug 14,19:46:26 2021 190740
8640,Wed Aug  4 23:25:09 2021,8474334,truck,4,4950,PC4F71E72,8640 Wed Aug  4,23:25:09 2021 847433
8641,Mon Aug  9 12:36:50 2021,7756365,car,2,4009,PCF984421,8641 Mon Aug  9,12:36:50 2021 775636
8642,Tue Aug 10 00:09:14 2021,2170087,car,2,4680,PCC422F4D,8642 Tue Aug 10,00:09:14 2021 217008
8643,Sat Jul 31 01:16:21 2021,1970134,car,2,4527,PC59A0CB2,8643 Sat Jul 31,01:16:21 2021 197013
8644,Mon Aug  2 16:37:54 2021,6985399,truck,4,4103,PC2B868A9,8644 Mon Aug  2,16:37:54 2021 698539
8645,Fri Jul 30 18:00:43 2021,13127,truck,4,4651,PC12D9486,8645 Fri Jul 30,18:00:43 2021 13127
8646,Wed Aug  4 22:15:47 2021,5008713,car,2,4256,PC9DD0BBD,8646 Wed Aug  4,22:15:47 2021 500871
8647,Sat Aug 21 17:56:11 2021,7671827,car,2,4074,PCCAFD014,8647 Sat Aug 21,17:56:11 2021 767182
8648,Mon Aug  2 22:39:10 2021,8843086,van,2,4204,PC5881E06,8648 Mon Aug  2,22:39:10 2021 884308
8649,Thu Aug 12 09:24:56 2021,423018,truck,4,4637,PCE9C770E,8649 Thu Aug 12,09:24:56 2021 423018
8650,Mon Aug 16 16:59:23 2021,7982360,van,2,4363,PC62E1338,8650 Mon Aug 16,16:59:23 2021 798236
8651,Thu Aug 12 22:51:32 2021,9216382,car,2,4359,PCB27CFF1,8651 Thu Aug 12,22:51:32 2021 921638
8652,Sun Aug 15 05:55:33 2021,5387350,car,2,4015,PC524833E,8652 Sun Aug 15,05:55:33 2021 538735
8653,Thu Aug 12 12:06:58 2021,3460140,van,2,4207,PC76EDF79,8653 Thu Aug 12,12:06:58 2021 346014
8654,Mon Aug  9 01:45:08 2021,7545538,car,2,5010,PC028872C,8654 Mon Aug  9,01:45:08 2021 754553
8655,Sat Aug 14 12:39:12 2021,9865617,van,2,4943,PC0A5DC1F,8655 Sat Aug 14,12:39:12 2021 986561
8656,Tue Aug  3 02:47:38 2021,6158234,truck,4,4271,PC28E44E2,8656 Tue Aug  3,02:47:38 2021 615823
8657,Sat Aug 14 19:23:47 2021,5793391,car,2,4186,PC922BA3E,8657 Sat Aug 14,19:23:47 2021 579339
8658,Sat Aug 21 16:56:28 2021,3528420,van,2,4413,PC6C88C27,8658 Sat Aug 21,16:56:28 2021 352842
8659,Sat Aug 21 22:23:18 2021,7459428,car,2,4621,PC9FB4E82,8659 Sat Aug 21,22:23:18 2021 745942
8660,Fri Aug 20 03:31:40 2021,2966968,car,2,4763,PCC62D342,8660 Fri Aug 20,03:31:40 2021 296696
8661,Mon Aug  2 00:55:20 2021,6451318,truck,4,4352,PC99B9343,8661 Mon Aug  2,00:55:20 2021 645131
8662,Tue Aug 10 13:54:35 2021,9437553,car,2,4914,PC2F353E1,8662 Tue Aug 10,13:54:35 2021 943755
8663,Sat Aug 14 07:53:07 2021,1338646,car,2,4321,PC591BDF7,8663 Sat Aug 14,07:53:07 2021 133864
8664,Wed Aug 11 04:08:24 2021,4637408,car,2,4758,PCCE12794,8664 Wed Aug 11,04:08:24 2021 463740
8665,Mon Aug  2 01:16:22 2021,1534601,car,2,4307,PC87D90FE,8665 Mon Aug  2,01:16:22 2021 153460
8666,Thu Aug 19 09:13:33 2021,6054269,car,2,4218,PC8DF4919,8666 Thu Aug 19,09:13:33 2021 605426
8667,Sun Aug 15 04:32:50 2021,1431280,car,2,4379,PC87C8BC4,8667 Sun Aug 15,04:32:50 2021 143128
8668,Sun Aug  8 04:34:47 2021,159511,van,2,4106,PC9764C98,8668 Sun Aug  8,04:34:47 2021 159511
8669,Wed Aug  4 01:34:29 2021,8623013,car,2,4868,PC647292C,8669 Wed Aug  4,01:34:29 2021 862301
8670,Wed Aug 18 14:15:24 2021,7113925,car,2,4597,PCBDB8BB6,8670 Wed Aug 18,14:15:24 2021 711392
8671,Tue Aug  3 00:39:08 2021,2206412,truck,4,4144,PCAC7E4C1,8671 Tue Aug  3,00:39:08 2021 220641
8672,Fri Aug  6 14:01:24 2021,4902687,car,2,4728,PC07BF95F,8672 Fri Aug  6,14:01:24 2021 490268
8673,Sun Aug 22 02:04:23 2021,6851901,car,2,4022,PCF135377,8673 Sun Aug 22,02:04:23 2021 685190
8674,Fri Aug 20 22:55:01 2021,2453425,truck,4,4657,PCC591410,8674 Fri Aug 20,22:55:01 2021 245342
8675,Fri Jul 30 09:29:25 2021,5947523,car,2,4332,PC3B258E9,8675 Fri Jul 30,09:29:25 2021 594752
8676,Sat Jul 31 06:31:32 2021,9479749,car,2,4443,PCC139BD8,8676 Sat Jul 31,06:31:32 2021 947974
8677,Sat Aug  7 01:12:38 2021,1609663,truck,4,4715,PCFA0E4C0,8677 Sat Aug  7,01:12:38 2021 160966
8678,Mon Aug 16 22:48:53 2021,7265598,car,2,4591,PCC9875AC,8678 Mon Aug 16,22:48:53 2021 726559
8679,Sat Aug 21 03:07:56 2021,4411428,truck,4,4410,PC6EFC03B,8679 Sat Aug 21,03:07:56 2021 441142
8680,Mon Aug 16 13:23:01 2021,1593728,car,2,4086,PC23E470D,8680 Mon Aug 16,13:23:01 2021 159372
8681,Sat Aug 14 18:26:02 2021,19770,truck,4,4877,PC155D90A,8681 Sat Aug 14,18:26:02 2021 19770
8682,Thu Aug 12 02:47:56 2021,32003,car,2,4281,PC2804C85,8682 Thu Aug 12,02:47:56 2021 32003
8683,Sun Aug  8 03:07:03 2021,9117175,car,2,4489,PCEFF6088,8683 Sun Aug  8,03:07:03 2021 911717
8684,Wed Aug 11 16:54:47 2021,8904423,truck,4,4286,PC12BE494,8684 Wed Aug 11,16:54:47 2021 890442
8685,Wed Aug 11 08:46:59 2021,4768419,car,2,4735,PC2294422,8685 Wed Aug 11,08:46:59 2021 476841
8686,Thu Aug 19 23:04:26 2021,199372,van,2,4813,PCACF7982,8686 Thu Aug 19,23:04:26 2021 199372
8687,Fri Aug 20 22:57:13 2021,9594606,car,2,4352,PC99B9343,8687 Fri Aug 20,22:57:13 2021 959460
8688,Tue Aug 17 19:55:25 2021,6305754,truck,4,4375,PCAE085FE,8688 Tue Aug 17,19:55:25 2021 630575
8689,Mon Aug  2 19:20:15 2021,3534375,car,2,4435,PC3E78C17,8689 Mon Aug  2,19:20:15 2021 353437
8690,Sun Aug 22 04:26:34 2021,5352839,car,2,4542,PC3E57E3D,8690 Sun Aug 22,04:26:34 2021 535283
8691,Sat Aug 21 21:13:10 2021,3900305,car,2,4270,PC8F72158,8691 Sat Aug 21,21:13:10 2021 390030
8692,Mon Aug  2 11:17:17 2021,4612923,car,2,4836,PCE78024A,8692 Mon Aug  2,11:17:17 2021 461292
8693,Wed Aug 11 22:30:18 2021,4173084,car,2,4308,PC94E7A96,8693 Wed Aug 11,22:30:18 2021 417308
8694,Fri Jul 30 16:33:57 2021,9713672,truck,4,4866,PC3137434,8694 Fri Jul 30,16:33:57 2021 971367
8695,Tue Aug  3 03:57:44 2021,7363966,car,2,4503,PC69DE15C,8695 Tue Aug  3,03:57:44 2021 736396
8696,Wed Aug 11 06:16:31 2021,5113640,truck,4,4257,PC1AB9C93,8696 Wed Aug 11,06:16:31 2021 511364
8697,Sun Aug  1 14:02:15 2021,4171183,truck,4,4253,PC82A16E6,8697 Sun Aug  1,14:02:15 2021 417118
8698,Fri Aug 13 02:10:58 2021,4022812,truck,4,4426,PCC0E943C,8698 Fri Aug 13,02:10:58 2021 402281
8699,Sun Aug  8 02:36:45 2021,1930581,truck,4,4685,PC5D33C18,8699 Sun Aug  8,02:36:45 2021 193058
8700,Wed Aug 18 15:31:31 2021,4788719,car,2,4444,PC4D84BFC,8700 Wed Aug 18,15:31:31 2021 478871
8701,Sun Aug  1 01:28:00 2021,7664307,truck,4,4130,PC9F22103,8701 Sun Aug  1,01:28:00 2021 766430
8702,Thu Aug 12 08:00:49 2021,6505247,car,2,4233,PC57279D0,8702 Thu Aug 12,08:00:49 2021 650524
8703,Sat Aug  7 23:04:59 2021,316405,van,2,4207,PC76EDF79,8703 Sat Aug  7,23:04:59 2021 316405
8704,Tue Aug 17 21:24:03 2021,9101421,car,2,4627,PCA965149,8704 Tue Aug 17,21:24:03 2021 910142
8705,Fri Jul 30 19:30:27 2021,1108758,truck,4,4592,PC627AA14,8705 Fri Jul 30,19:30:27 2021 110875
8706,Mon Aug  9 08:26:04 2021,447165,car,2,5009,PC70886EC,8706 Mon Aug  9,08:26:04 2021 447165
8707,Sat Jul 31 08:09:55 2021,9924825,car,2,4837,PCA10FFA0,8707 Sat Jul 31,08:09:55 2021 992482
8708,Sat Aug  7 20:30:21 2021,6384575,van,2,4689,PC89C35AD,8708 Sat Aug  7,20:30:21 2021 638457
8709,Sun Aug  1 02:38:34 2021,2554818,car,2,4511,PCFBEFA9E,8709 Sun Aug  1,02:38:34 2021 255481
8710,Mon Aug  9 14:03:29 2021,6031441,car,2,4129,PCA6127FF,8710 Mon Aug  9,14:03:29 2021 603144
8711,Sun Aug  1 22:53:16 2021,2826580,truck,4,4234,PC5EBC1E1,8711 Sun Aug  1,22:53:16 2021 282658
8712,Mon Aug 16 14:01:30 2021,9155404,car,2,4653,PC1CE4935,8712 Mon Aug 16,14:01:30 2021 915540
8713,Thu Aug 19 04:11:34 2021,2149612,truck,4,4897,PCAB2FA02,8713 Thu Aug 19,04:11:34 2021 214961
8714,Sun Aug  1 23:48:30 2021,7490652,car,2,4560,PC5030572,8714 Sun Aug  1,23:48:30 2021 749065
8715,Wed Aug  4 09:25:14 2021,3245550,car,2,4304,PC89FB76E,8715 Wed Aug  4,09:25:14 2021 324555
8716,Tue Aug 17 15:37:07 2021,7912981,car,2,4976,PC5149039,8716 Tue Aug 17,15:37:07 2021 791298
8717,Mon Aug 16 00:38:44 2021,3178983,truck,4,4357,PC434FA62,8717 Mon Aug 16,00:38:44 2021 317898
8718,Sun Aug 15 22:44:38 2021,1551388,car,2,4242,PCECC4DE2,8718 Sun Aug 15,22:44:38 2021 155138
8719,Mon Aug  2 09:51:03 2021,9480798,car,2,4631,PCFFF6463,8719 Mon Aug  2,09:51:03 2021 948079
8720,Sun Aug 22 14:49:54 2021,3226225,van,2,4476,PC439FA2D,8720 Sun Aug 22,14:49:54 2021 322622
8721,Sun Aug 22 03:21:17 2021,804411,car,2,4474,PCFEAE55E,8721 Sun Aug 22,03:21:17 2021 804411
8722,Wed Aug 18 08:18:57 2021,401598,car,2,4126,PC74CE451,8722 Wed Aug 18,08:18:57 2021 401598
8723,Fri Aug 13 21:06:04 2021,1637233,car,2,4039,PC73BE1E2,8723 Fri Aug 13,21:06:04 2021 163723
8724,Thu Aug 19 00:47:53 2021,8624755,car,2,4784,PCDB42B34,8724 Thu Aug 19,00:47:53 2021 862475
8725,Sat Aug 21 10:56:54 2021,2993665,car,2,4223,PCA37D114,8725 Sat Aug 21,10:56:54 2021 299366
8726,Sun Aug 22 00:53:14 2021,4645559,truck,4,4918,PC8F8E598,8726 Sun Aug 22,00:53:14 2021 464555
8727,Fri Aug  6 10:15:13 2021,4655658,truck,4,4137,PC4FA703F,8727 Fri Aug  6,10:15:13 2021 465565
8728,Mon Aug  9 10:29:17 2021,835986,car,2,4637,PCE9C770E,8728 Mon Aug  9,10:29:17 2021 835986
8729,Sat Aug  7 07:08:03 2021,1536175,truck,4,4008,PC5680D80,8729 Sat Aug  7,07:08:03 2021 153617
8730,Tue Aug 17 18:36:13 2021,9962483,van,2,4987,PCF4A9637,8730 Tue Aug 17,18:36:13 2021 996248
8731,Sat Aug  7 14:37:20 2021,3568115,van,2,4681,PCBEB4D23,8731 Sat Aug  7,14:37:20 2021 356811
8732,Sat Aug 14 07:01:31 2021,4304471,car,2,4294,PC867796D,8732 Sat Aug 14,07:01:31 2021 430447
8733,Thu Jul 29 14:42:58 2021,9001622,truck,4,4990,PCFE28E92,8733 Thu Jul 29,14:42:58 2021 900162
8734,Sat Aug 21 05:19:52 2021,7534817,car,2,4386,PC948D5B2,8734 Sat Aug 21,05:19:52 2021 753481
8735,Thu Jul 29 12:27:49 2021,4490564,car,2,4704,PC47FBB07,8735 Thu Jul 29,12:27:49 2021 449056
8736,Thu Jul 29 20:44:03 2021,8887618,van,2,4565,PC388BB83,8736 Thu Jul 29,20:44:03 2021 888761
8737,Sun Aug 22 10:37:51 2021,1097839,car,2,4457,PCFBF2259,8737 Sun Aug 22,10:37:51 2021 109783
8738,Sat Jul 31 21:42:16 2021,6349665,car,2,4943,PC0A5DC1F,8738 Sat Jul 31,21:42:16 2021 634966
8739,Mon Aug  9 02:50:04 2021,9965775,truck,4,4827,PC7D68CD9,8739 Mon Aug  9,02:50:04 2021 996577
8740,Mon Aug 16 05:49:59 2021,7609885,car,2,4685,PC5D33C18,8740 Mon Aug 16,05:49:59 2021 760988
8741,Wed Aug  4 12:58:19 2021,782070,truck,4,4688,PCCB4C86D,8741 Wed Aug  4,12:58:19 2021 782070
8742,Thu Jul 29 15:13:13 2021,4048467,car,2,4836,PCE78024A,8742 Thu Jul 29,15:13:13 2021 404846
8743,Wed Aug  4 15:50:23 2021,6847908,car,2,4688,PCCB4C86D,8743 Wed Aug  4,15:50:23 2021 684790
8744,Thu Aug 12 12:27:26 2021,6299916,car,2,4129,PCA6127FF,8744 Thu Aug 12,12:27:26 2021 629991
8745,Sun Aug  1 09:13:01 2021,8950782,truck,4,4321,PC591BDF7,8745 Sun Aug  1,09:13:01 2021 895078
8746,Tue Aug 17 05:00:21 2021,4857168,car,2,4026,PC2CE9851,8746 Tue Aug 17,05:00:21 2021 485716
8747,Fri Jul 30 16:02:21 2021,6653387,truck,4,4472,PC303DD56,8747 Fri Jul 30,16:02:21 2021 665338
8748,Mon Aug  9 09:31:50 2021,960165,car,2,4999,PCE976BA1,8748 Mon Aug  9,09:31:50 2021 960165
8749,Thu Aug  5 02:40:54 2021,6060231,car,2,4067,PC1CCD955,8749 Thu Aug  5,02:40:54 2021 606023
8750,Thu Aug  5 09:20:58 2021,8204287,car,2,4268,PC6CC51DA,8750 Thu Aug  5,09:20:58 2021 820428
8751,Wed Aug 11 14:11:34 2021,2584715,truck,4,4898,PC0AE9E1B,8751 Wed Aug 11,14:11:34 2021 258471
8752,Sat Aug 21 19:04:51 2021,5485409,truck,4,4419,PC99BB7A3,8752 Sat Aug 21,19:04:51 2021 548540
8753,Fri Aug  6 00:32:53 2021,4366609,truck,4,4576,PC394C979,8753 Fri Aug  6,00:32:53 2021 436660
8754,Wed Aug 11 15:55:23 2021,7160715,car,2,4415,PC5E202FC,8754 Wed Aug 11,15:55:23 2021 716071
8755,Thu Jul 29 22:15:58 2021,6457771,car,2,4400,PC3BD7D63,8755 Thu Jul 29,22:15:58 2021 645777
8756,Tue Aug 10 12:55:37 2021,2990790,car,2,4022,PCF135377,8756 Tue Aug 10,12:55:37 2021 299079
8757,Sun Aug 22 01:10:16 2021,2891827,car,2,4470,PCB4FF8FA,8757 Sun Aug 22,01:10:16 2021 289182
8758,Sat Jul 31 16:56:47 2021,2102039,truck,4,4044,PC3546931,8758 Sat Jul 31,16:56:47 2021 210203
8759,Wed Aug 18 02:49:23 2021,2880908,car,2,4314,PC7E9E8F3,8759 Wed Aug 18,02:49:23 2021 288090
8760,Mon Aug  2 15:00:15 2021,8956647,car,2,4524,PCF8BB245,8760 Mon Aug  2,15:00:15 2021 895664
8761,Sun Aug 15 14:20:40 2021,698098,car,2,4544,PC1893678,8761 Sun Aug 15,14:20:40 2021 698098
8762,Fri Aug 13 23:46:12 2021,6991614,car,2,4343,PC0F6325D,8762 Fri Aug 13,23:46:12 2021 699161
8763,Fri Jul 30 10:14:02 2021,9989311,car,2,4154,PC2C2EF9E,8763 Fri Jul 30,10:14:02 2021 998931
8764,Fri Aug 20 22:39:58 2021,5722696,car,2,4781,PC0D83A1E,8764 Fri Aug 20,22:39:58 2021 572269
8765,Mon Aug 16 15:06:50 2021,3104338,car,2,4703,PC395ADCB,8765 Mon Aug 16,15:06:50 2021 310433
8766,Mon Aug 16 16:09:20 2021,6815680,truck,4,4131,PC4C9B108,8766 Mon Aug 16,16:09:20 2021 681568
8767,Fri Aug 20 03:39:06 2021,5990468,van,2,4945,PC95BD14B,8767 Fri Aug 20,03:39:06 2021 599046
8768,Fri Aug 20 17:22:21 2021,4460015,car,2,4229,PCD0DDD3D,8768 Fri Aug 20,17:22:21 2021 446001
8769,Wed Aug  4 06:13:59 2021,1674939,van,2,4422,PCF514246,8769 Wed Aug  4,06:13:59 2021 167493
8770,Thu Aug 19 11:18:43 2021,2717588,truck,4,4541,PCC6A4CD8,8770 Thu Aug 19,11:18:43 2021 271758
8771,Fri Aug  6 15:54:55 2021,8904811,car,2,4961,PC92C5115,8771 Fri Aug  6,15:54:55 2021 890481
8772,Mon Aug 16 00:29:55 2021,6053471,car,2,4549,PC2F1A066,8772 Mon Aug 16,00:29:55 2021 605347
8773,Tue Aug 10 14:33:15 2021,9588212,car,2,4666,PCE8CBA37,8773 Tue Aug 10,14:33:15 2021 958821
8774,Fri Aug  6 18:59:22 2021,6213453,truck,4,4102,PC8C9B099,8774 Fri Aug  6,18:59:22 2021 621345
8775,Sun Aug 15 11:18:32 2021,2109446,truck,4,4250,PCC695DB0,8775 Sun Aug 15,11:18:32 2021 210944
8776,Mon Aug  2 02:49:33 2021,2657742,car,2,4278,PC4847214,8776 Mon Aug  2,02:49:33 2021 265774
8777,Sun Aug 15 22:41:29 2021,2661879,car,2,4457,PCFBF2259,8777 Sun Aug 15,22:41:29 2021 266187
8778,Thu Aug  5 14:25:09 2021,6766008,van,2,4847,PCD546332,8778 Thu Aug  5,14:25:09 2021 676600
8779,Sun Aug  8 22:29:13 2021,7399346,car,2,4086,PC23E470D,8779 Sun Aug  8,22:29:13 2021 739934
8780,Fri Aug  6 16:39:21 2021,6028388,truck,4,4026,PC2CE9851,8780 Fri Aug  6,16:39:21 2021 602838
8781,Mon Aug  9 22:56:18 2021,8465035,car,2,4766,PCE36658B,8781 Mon Aug  9,22:56:18 2021 846503
8782,Fri Jul 30 21:57:53 2021,5684887,car,2,4600,PCB99E8F9,8782 Fri Jul 30,21:57:53 2021 568488
8783,Mon Aug  2 01:00:50 2021,5502304,truck,4,4780,PC0A717C4,8783 Mon Aug  2,01:00:50 2021 550230
8784,Sat Aug 14 09:05:45 2021,823064,car,2,4767,PC61F3A80,8784 Sat Aug 14,09:05:45 2021 823064
8785,Tue Aug 10 16:07:22 2021,6172774,truck,4,4396,PCA00BC1C,8785 Tue Aug 10,16:07:22 2021 617277
8786,Fri Aug 13 06:36:53 2021,722796,car,2,4410,PC6EFC03B,8786 Fri Aug 13,06:36:53 2021 722796
8787,Sat Aug 21 05:17:38 2021,9578106,car,2,4226,PCDC5C9E2,8787 Sat Aug 21,05:17:38 2021 957810
8788,Tue Aug 10 20:01:04 2021,3551078,truck,4,4986,PC9787B8A,8788 Tue Aug 10,20:01:04 2021 355107
8789,Wed Aug 11 21:24:52 2021,560353,truck,4,4875,PC40FC710,8789 Wed Aug 11,21:24:52 2021 560353
8790,Mon Aug 16 21:32:10 2021,3864651,car,2,4537,PC10C700F,8790 Mon Aug 16,21:32:10 2021 386465
8791,Fri Aug 20 06:24:35 2021,2377193,car,2,4050,PC822E359,8791 Fri Aug 20,06:24:35 2021 237719
8792,Tue Aug 17 15:11:20 2021,6489840,car,2,4961,PC92C5115,8792 Tue Aug 17,15:11:20 2021 648984
8793,Mon Aug  2 09:44:17 2021,415453,car,2,4001,PC58105BF,8793 Mon Aug  2,09:44:17 2021 415453
8794,Mon Aug 16 02:07:29 2021,235190,truck,4,4339,PCDE1D204,8794 Mon Aug 16,02:07:29 2021 235190
8795,Mon Aug  2 02:14:43 2021,8065696,truck,4,4710,PCE17C964,8795 Mon Aug  2,02:14:43 2021 806569
8796,Tue Aug 17 15:52:09 2021,2304588,car,2,4527,PC59A0CB2,8796 Tue Aug 17,15:52:09 2021 230458
8797,Thu Jul 29 16:54:50 2021,8223239,truck,4,4039,PC73BE1E2,8797 Thu Jul 29,16:54:50 2021 822323
8798,Tue Aug  3 12:32:49 2021,8157266,car,2,4561,PCCE9B069,8798 Tue Aug  3,12:32:49 2021 815726
8799,Mon Aug  2 04:09:59 2021,5424134,car,2,4692,PC1CDFCF6,8799 Mon Aug  2,04:09:59 2021 542413
8800,Wed Aug 11 00:13:34 2021,3260835,car,2,4076,PC47B8825,8800 Wed Aug 11,00:13:34 2021 326083
8801,Fri Aug 13 06:06:42 2021,4380778,car,2,4275,PC1DA31F7,8801 Fri Aug 13,06:06:42 2021 438077
8802,Sun Aug  8 05:27:17 2021,4449572,car,2,4132,PC8E2A7E0,8802 Sun Aug  8,05:27:17 2021 444957
8803,Tue Aug 17 19:16:30 2021,8170021,car,2,4839,PCA0290AD,8803 Tue Aug 17,19:16:30 2021 817002
8804,Mon Aug  2 07:30:22 2021,5923005,car,2,4879,PCC90A061,8804 Mon Aug  2,07:30:22 2021 592300
8805,Fri Aug  6 04:14:11 2021,9564664,car,2,4719,PCBD66B01,8805 Fri Aug  6,04:14:11 2021 956466
8806,Sun Aug  1 04:49:08 2021,5306558,truck,4,4981,PC6B14C5D,8806 Sun Aug  1,04:49:08 2021 530655
8807,Sat Aug  7 04:54:11 2021,5927132,car,2,4979,PC6F36B7A,8807 Sat Aug  7,04:54:11 2021 592713
8808,Tue Aug 17 18:05:21 2021,2802127,truck,4,4995,PCBE6ABE5,8808 Tue Aug 17,18:05:21 2021 280212
8809,Sun Aug 15 12:08:06 2021,4783933,van,2,4627,PCA965149,8809 Sun Aug 15,12:08:06 2021 478393
8810,Sun Aug 22 06:22:58 2021,9137489,car,2,4819,PC454F09B,8810 Sun Aug 22,06:22:58 2021 913748
8811,Thu Aug  5 23:59:16 2021,1613297,car,2,4707,PC98F856D,8811 Thu Aug  5,23:59:16 2021 161329
8812,Thu Aug 12 04:02:05 2021,2357596,car,2,4734,PCE4C5D8E,8812 Thu Aug 12,04:02:05 2021 235759
8813,Mon Aug  2 13:47:41 2021,6279924,car,2,4708,PC82D2552,8813 Mon Aug  2,13:47:41 2021 627992
8814,Sat Jul 31 18:45:02 2021,8741918,truck,4,4205,PC85DD257,8814 Sat Jul 31,18:45:02 2021 874191
8815,Sat Aug 14 00:00:24 2021,2786605,van,2,4563,PCA214501,8815 Sat Aug 14,00:00:24 2021 278660
8816,Wed Aug 18 15:28:19 2021,7577072,truck,4,4795,PC7EE2DCF,8816 Wed Aug 18,15:28:19 2021 757707
8817,Thu Jul 29 21:40:06 2021,4865284,car,2,4011,PC680DEC6,8817 Thu Jul 29,21:40:06 2021 486528
8818,Mon Aug 16 05:07:46 2021,9209523,car,2,4151,PC0AB2B55,8818 Mon Aug 16,05:07:46 2021 920952
8819,Mon Aug  9 08:06:29 2021,8230025,car,2,4230,PC19CE0DB,8819 Mon Aug  9,08:06:29 2021 823002
8820,Sun Aug 22 14:53:02 2021,488471,car,2,4177,PC9194382,8820 Sun Aug 22,14:53:02 2021 488471
8821,Sat Aug  7 14:03:57 2021,2612620,van,2,4272,PC09BDC08,8821 Sat Aug  7,14:03:57 2021 261262
8822,Fri Aug 13 07:55:25 2021,7013203,car,2,4643,PC6713209,8822 Fri Aug 13,07:55:25 2021 701320
8823,Mon Aug  9 01:38:53 2021,5321997,car,2,4777,PCB1132AC,8823 Mon Aug  9,01:38:53 2021 532199
8824,Tue Aug  3 06:32:41 2021,8119427,car,2,4488,PC19D06B0,8824 Tue Aug  3,06:32:41 2021 811942
8825,Thu Aug 12 16:08:33 2021,6699026,truck,4,4783,PC9889263,8825 Thu Aug 12,16:08:33 2021 669902
8826,Fri Jul 30 18:52:08 2021,7831774,truck,4,4406,PC7A54E18,8826 Fri Jul 30,18:52:08 2021 783177
8827,Sat Aug 21 23:47:45 2021,7036293,car,2,4260,PC1A4796C,8827 Sat Aug 21,23:47:45 2021 703629
8828,Wed Aug 18 08:57:20 2021,6118661,car,2,4149,PC99F9ABD,8828 Wed Aug 18,08:57:20 2021 611866
8829,Tue Aug 10 18:37:38 2021,2577930,car,2,4922,PC785D63F,8829 Tue Aug 10,18:37:38 2021 257793
8830,Fri Aug  6 03:01:13 2021,4895274,car,2,4657,PCC591410,8830 Fri Aug  6,03:01:13 2021 489527
8831,Wed Aug  4 06:26:47 2021,2204759,truck,4,4781,PC0D83A1E,8831 Wed Aug  4,06:26:47 2021 220475
8832,Sun Aug 22 18:05:14 2021,8823761,car,2,4677,PCA9D6EEE,8832 Sun Aug 22,18:05:14 2021 882376
8833,Sun Aug  1 05:51:32 2021,3438676,car,2,4156,PC6BCA05F,8833 Sun Aug  1,05:51:32 2021 343867
